"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","TOUR_REC_EXP","INT-EXP","USD","A","2012",3119.7,
"LUX","TOUR_REC_EXP","INT-EXP","USD","A","2013",3291.5,
"LUX","TOUR_REC_EXP","INT-EXP","USD","A","2014",3355.3,
"LUX","TOUR_REC_EXP","INT-EXP","USD","A","2015",2870.2,
"LUX","TOUR_REC_EXP","INT-EXP","USD","A","2016",2909.2,
"LUX","TOUR_REC_EXP","INT-EXP","USD","A","2017",3037,
"LUX","TOUR_REC_EXP","INT-EXP","USD","A","2018",3298,
"MEX","TOUR_REC_EXP","INT_REC","USD","A","2008",14725.8,
"MEX","TOUR_REC_EXP","INT_REC","USD","A","2009",12542,
"MEX","TOUR_REC_EXP","INT_REC","USD","A","2010",12627.8,
"MEX","TOUR_REC_EXP","INT_REC","USD","A","2011",12457.4,
"MEX","TOUR_REC_EXP","INT_REC","USD","A","2012",13319.9,
"MEX","TOUR_REC_EXP","INT_REC","USD","A","2013",14311,
"MEX","TOUR_REC_EXP","INT_REC","USD","A","2014",16606.9,
"MEX","TOUR_REC_EXP","INT_REC","USD","A","2015",18728.2,
"MEX","TOUR_REC_EXP","INT_REC","USD","A","2016",20619.2,
"MEX","TOUR_REC_EXP","INT_REC","USD","A","2017",22467,
"MEX","TOUR_REC_EXP","INT_REC","USD","A","2018",23802.7,
"MEX","TOUR_REC_EXP","INT-EXP","USD","A","2008",10245.5,
"MEX","TOUR_REC_EXP","INT-EXP","USD","A","2009",8737.6,
"MEX","TOUR_REC_EXP","INT-EXP","USD","A","2010",9000.6,
"MEX","TOUR_REC_EXP","INT-EXP","USD","A","2011",9704.2,
"MEX","TOUR_REC_EXP","INT-EXP","USD","A","2012",10734.4,
"MEX","TOUR_REC_EXP","INT-EXP","USD","A","2013",11970.2,
"MEX","TOUR_REC_EXP","INT-EXP","USD","A","2014",12555.8,
"MEX","TOUR_REC_EXP","INT-EXP","USD","A","2015",12668,
"MEX","TOUR_REC_EXP","INT-EXP","USD","A","2016",12823.2,
"MEX","TOUR_REC_EXP","INT-EXP","USD","A","2017",13647.4,
"MEX","TOUR_REC_EXP","INT-EXP","USD","A","2018",14072.4,
"NLD","TOUR_REC_EXP","INT_REC","USD","A","2008",18639.9,
"NLD","TOUR_REC_EXP","INT_REC","USD","A","2009",16187.2,
"NLD","TOUR_REC_EXP","INT_REC","USD","A","2010",16794.7,
"NLD","TOUR_REC_EXP","INT_REC","USD","A","2011",18241.8,
"NLD","TOUR_REC_EXP","INT_REC","USD","A","2012",17675.1,
"NLD","TOUR_REC_EXP","INT_REC","USD","A","2013",19429.3,
"NLD","TOUR_REC_EXP","INT_REC","USD","A","2014",22190.7,
"NLD","TOUR_REC_EXP","INT_REC","USD","A","2015",20305.3,
"NLD","TOUR_REC_EXP","INT_REC","USD","A","2016",21137.8,
"NLD","TOUR_REC_EXP","INT_REC","USD","A","2017",23823.6,
"NLD","TOUR_REC_EXP","INT_REC","USD","A","2018",26043.5,
"NLD","TOUR_REC_EXP","INT-EXP","USD","A","2008",21341.4,
"NLD","TOUR_REC_EXP","INT-EXP","USD","A","2009",20333.3,
"NLD","TOUR_REC_EXP","INT-EXP","USD","A","2010",19491,
"NLD","TOUR_REC_EXP","INT-EXP","USD","A","2011",20930.9,
"NLD","TOUR_REC_EXP","INT-EXP","USD","A","2012",20093.5,
"NLD","TOUR_REC_EXP","INT-EXP","USD","A","2013",21008.6,
"NLD","TOUR_REC_EXP","INT-EXP","USD","A","2014",25801.9,
"NLD","TOUR_REC_EXP","INT-EXP","USD","A","2015",22183.1,
"NLD","TOUR_REC_EXP","INT-EXP","USD","A","2016",22524,
"NLD","TOUR_REC_EXP","INT-EXP","USD","A","2017",25150.9,
"NLD","TOUR_REC_EXP","INT-EXP","USD","A","2018",26208.3,
"NZL","TOUR_REC_EXP","INT_REC","USD","A","2008",7933.4,
"NZL","TOUR_REC_EXP","INT_REC","USD","A","2009",7054.3,
"NZL","TOUR_REC_EXP","INT_REC","USD","A","2010",7571.5,
"NZL","TOUR_REC_EXP","INT_REC","USD","A","2011",8547.8,
"NZL","TOUR_REC_EXP","INT_REC","USD","A","2012",8338.4,
"NZL","TOUR_REC_EXP","INT_REC","USD","A","2013",8697.7,
"NZL","TOUR_REC_EXP","INT_REC","USD","A","2014",9878.6,
"NZL","TOUR_REC_EXP","INT_REC","USD","A","2015",10460.5,
"NZL","TOUR_REC_EXP","INT_REC","USD","A","2016",10990.4,
"NZL","TOUR_REC_EXP","INT_REC","USD","A","2017",11765.9,
"NZL","TOUR_REC_EXP","INT_REC","USD","A","2018",12111.4,
"NZL","TOUR_REC_EXP","INT_REC","USD","A","2019",11771.7,
"NZL","TOUR_REC_EXP","INT-EXP","USD","A","2008",3976.2,
"NZL","TOUR_REC_EXP","INT-EXP","USD","A","2009",3370.6,
"NZL","TOUR_REC_EXP","INT-EXP","USD","A","2010",3878,
"NZL","TOUR_REC_EXP","INT-EXP","USD","A","2011",4391.7,
"NZL","TOUR_REC_EXP","INT-EXP","USD","A","2012",4714.5,
"NZL","TOUR_REC_EXP","INT-EXP","USD","A","2013",4865.5,
"NZL","TOUR_REC_EXP","INT-EXP","USD","A","2014",5106,
"NZL","TOUR_REC_EXP","INT-EXP","USD","A","2015",4593.6,
"NZL","TOUR_REC_EXP","INT-EXP","USD","A","2016",4792.1,
"NZL","TOUR_REC_EXP","INT-EXP","USD","A","2017",5432.4,
"NZL","TOUR_REC_EXP","INT-EXP","USD","A","2018",5695.9,
"NZL","TOUR_REC_EXP","INT-EXP","USD","A","2019",5570.3,
"NOR","TOUR_REC_EXP","INT_REC","USD","A","2008",4770.9,
"NOR","TOUR_REC_EXP","INT_REC","USD","A","2009",4154.4,
"NOR","TOUR_REC_EXP","INT_REC","USD","A","2010",4706.9,
"NOR","TOUR_REC_EXP","INT_REC","USD","A","2011",5307.6,
"NOR","TOUR_REC_EXP","INT_REC","USD","A","2012",5442,
"NOR","TOUR_REC_EXP","INT_REC","USD","A","2013",5642,
"NOR","TOUR_REC_EXP","INT_REC","USD","A","2014",5574.9,
"NOR","TOUR_REC_EXP","INT_REC","USD","A","2015",4873,
"NOR","TOUR_REC_EXP","INT_REC","USD","A","2016",5204.2,
"NOR","TOUR_REC_EXP","INT_REC","USD","A","2017",5558,
"NOR","TOUR_REC_EXP","INT_REC","USD","A","2018",5842.6,
"NOR","TOUR_REC_EXP","INT-EXP","USD","A","2008",13794.1,
"NOR","TOUR_REC_EXP","INT-EXP","USD","A","2009",11890,
"NOR","TOUR_REC_EXP","INT-EXP","USD","A","2010",13501.1,
"NOR","TOUR_REC_EXP","INT-EXP","USD","A","2011",15720.1,
"NOR","TOUR_REC_EXP","INT-EXP","USD","A","2012",16633.3,
"NOR","TOUR_REC_EXP","INT-EXP","USD","A","2013",18492.3,
"NOR","TOUR_REC_EXP","INT-EXP","USD","A","2014",18434.5,
"NOR","TOUR_REC_EXP","INT-EXP","USD","A","2015",15291.7,
"NOR","TOUR_REC_EXP","INT-EXP","USD","A","2016",15037.3,
"NOR","TOUR_REC_EXP","INT-EXP","USD","A","2017",16211.8,
"NOR","TOUR_REC_EXP","INT-EXP","USD","A","2018",17340.5,
"POL","TOUR_REC_EXP","INT_REC","USD","A","2008",12711.476,
"POL","TOUR_REC_EXP","INT_REC","USD","A","2009",9735.141,
"POL","TOUR_REC_EXP","INT_REC","USD","A","2010",10092.3,
"POL","TOUR_REC_EXP","INT_REC","USD","A","2011",11586.5,
"POL","TOUR_REC_EXP","INT_REC","USD","A","2012",11913.9,
"POL","TOUR_REC_EXP","INT_REC","USD","A","2013",12452.9,
"POL","TOUR_REC_EXP","INT_REC","USD","A","2014",12897.4,
"POL","TOUR_REC_EXP","INT_REC","USD","A","2015",11346.4,
"POL","TOUR_REC_EXP","INT_REC","USD","A","2016",12033.2,
"POL","TOUR_REC_EXP","INT_REC","USD","A","2017",13999.2,
"POL","TOUR_REC_EXP","INT_REC","USD","A","2018",15773.3,
"POL","TOUR_REC_EXP","INT-EXP","USD","A","2008",10398.299,
"POL","TOUR_REC_EXP","INT-EXP","USD","A","2009",7781.381,
"POL","TOUR_REC_EXP","INT-EXP","USD","A","2010",9156.5,
"POL","TOUR_REC_EXP","INT-EXP","USD","A","2011",8851.4,
"POL","TOUR_REC_EXP","INT-EXP","USD","A","2012",9153.1,
"POL","TOUR_REC_EXP","INT-EXP","USD","A","2013",9155.8,
"POL","TOUR_REC_EXP","INT-EXP","USD","A","2014",9527.9,
"POL","TOUR_REC_EXP","INT-EXP","USD","A","2015",8520.1,
"POL","TOUR_REC_EXP","INT-EXP","USD","A","2016",8598.1,
"POL","TOUR_REC_EXP","INT-EXP","USD","A","2017",9489.6,
"POL","TOUR_REC_EXP","INT-EXP","USD","A","2018",10635.1,
"PRT","TOUR_REC_EXP","INT_REC","USD","A","2008",13949.258,
"PRT","TOUR_REC_EXP","INT_REC","USD","A","2009",12210.135,
"PRT","TOUR_REC_EXP","INT_REC","USD","A","2010",13050.8,
"PRT","TOUR_REC_EXP","INT_REC","USD","A","2011",14842.4,
"PRT","TOUR_REC_EXP","INT_REC","USD","A","2012",14639.7,
"PRT","TOUR_REC_EXP","INT_REC","USD","A","2013",16088.2,
"PRT","TOUR_REC_EXP","INT_REC","USD","A","2014",17576.5,
"PRT","TOUR_REC_EXP","INT_REC","USD","A","2015",16000.5,
"PRT","TOUR_REC_EXP","INT_REC","USD","A","2016",17302.4,
"PRT","TOUR_REC_EXP","INT_REC","USD","A","2017",21344.5,
"PRT","TOUR_REC_EXP","INT_REC","USD","A","2018",24169.5,
"PRT","TOUR_REC_EXP","INT-EXP","USD","A","2008",5257.699,
"PRT","TOUR_REC_EXP","INT-EXP","USD","A","2009",4592.973,
"PRT","TOUR_REC_EXP","INT-EXP","USD","A","2010",4700.4,
"PRT","TOUR_REC_EXP","INT-EXP","USD","A","2011",4935,
"PRT","TOUR_REC_EXP","INT-EXP","USD","A","2012",4484.2,
"PRT","TOUR_REC_EXP","INT-EXP","USD","A","2013",4882,
"PRT","TOUR_REC_EXP","INT-EXP","USD","A","2014",5212.7,
"PRT","TOUR_REC_EXP","INT-EXP","USD","A","2015",4576,
"PRT","TOUR_REC_EXP","INT-EXP","USD","A","2016",4714.4,
"PRT","TOUR_REC_EXP","INT-EXP","USD","A","2017",5515,
"PRT","TOUR_REC_EXP","INT-EXP","USD","A","2018",6544,
"SVK","TOUR_REC_EXP","INT_REC","USD","A","2008",2989.323,
"SVK","TOUR_REC_EXP","INT_REC","USD","A","2009",2528.278,
"SVK","TOUR_REC_EXP","INT_REC","USD","A","2010",2339.324,
"SVK","TOUR_REC_EXP","INT_REC","USD","A","2011",2509.528,
"SVK","TOUR_REC_EXP","INT_REC","USD","A","2012",2371.728,
"SVK","TOUR_REC_EXP","INT_REC","USD","A","2013",2606.8,
"SVK","TOUR_REC_EXP","INT_REC","USD","A","2014",2553.2,
"SVK","TOUR_REC_EXP","INT_REC","USD","A","2015",2482.9,
"SVK","TOUR_REC_EXP","INT_REC","USD","A","2016",2807.6,
"SVK","TOUR_REC_EXP","INT_REC","USD","A","2017",3002.9,
"SVK","TOUR_REC_EXP","INT_REC","USD","A","2018",3325.2,
"SVK","TOUR_REC_EXP","INT-EXP","USD","A","2008",2570.046,
"SVK","TOUR_REC_EXP","INT-EXP","USD","A","2009",2334.084,
"SVK","TOUR_REC_EXP","INT-EXP","USD","A","2010",2220.59,
"SVK","TOUR_REC_EXP","INT-EXP","USD","A","2011",2525.974,
"SVK","TOUR_REC_EXP","INT-EXP","USD","A","2012",2335.37,
"SVK","TOUR_REC_EXP","INT-EXP","USD","A","2013",2524,
"SVK","TOUR_REC_EXP","INT-EXP","USD","A","2014",2580.6,
"SVK","TOUR_REC_EXP","INT-EXP","USD","A","2015",2266.3,
"SVK","TOUR_REC_EXP","INT-EXP","USD","A","2016",2417.7,
"SVK","TOUR_REC_EXP","INT-EXP","USD","A","2017",2587.5,
"SVK","TOUR_REC_EXP","INT-EXP","USD","A","2018",2836.4,
"ESP","TOUR_REC_EXP","INT_REC","USD","A","2008",69759.402,
"ESP","TOUR_REC_EXP","INT_REC","USD","A","2009",59315.712,
"ESP","TOUR_REC_EXP","INT_REC","USD","A","2010",65594.735,
"ESP","TOUR_REC_EXP","INT_REC","USD","A","2011",74893.478,
"ESP","TOUR_REC_EXP","INT_REC","USD","A","2012",70839.564,
"ESP","TOUR_REC_EXP","INT_REC","USD","A","2013",68498.2,
"ESP","TOUR_REC_EXP","INT_REC","USD","A","2014",71488.4,
"ESP","TOUR_REC_EXP","INT_REC","USD","A","2015",62450.4,
"ESP","TOUR_REC_EXP","INT_REC","USD","A","2016",66757.4,
"ESP","TOUR_REC_EXP","INT_REC","USD","A","2017",75143.4,
"ESP","TOUR_REC_EXP","INT_REC","USD","A","2018",81473.3,
"ESP","TOUR_REC_EXP","INT-EXP","USD","A","2008",27034.826,
"ESP","TOUR_REC_EXP","INT-EXP","USD","A","2009",22617.432,
"ESP","TOUR_REC_EXP","INT-EXP","USD","A","2010",22862.199,
"ESP","TOUR_REC_EXP","INT-EXP","USD","A","2011",23735.195,
"ESP","TOUR_REC_EXP","INT-EXP","USD","A","2012",21828.556,
"ESP","TOUR_REC_EXP","INT-EXP","USD","A","2013",16410.9,
"ESP","TOUR_REC_EXP","INT-EXP","USD","A","2014",18006.4,
"ESP","TOUR_REC_EXP","INT-EXP","USD","A","2015",17439,
"ESP","TOUR_REC_EXP","INT-EXP","USD","A","2016",18802.4,
"ESP","TOUR_REC_EXP","INT-EXP","USD","A","2017",22099.5,
"ESP","TOUR_REC_EXP","INT-EXP","USD","A","2018",26785.1,
"SWE","TOUR_REC_EXP","INT_REC","USD","A","2008",11871.464,
"SWE","TOUR_REC_EXP","INT_REC","USD","A","2009",10007.29,
"SWE","TOUR_REC_EXP","INT_REC","USD","A","2010",10820.5,
"SWE","TOUR_REC_EXP","INT_REC","USD","A","2011",12688.5,
"SWE","TOUR_REC_EXP","INT_REC","USD","A","2012",12430.7,
"SWE","TOUR_REC_EXP","INT_REC","USD","A","2013",13514.7,
"SWE","TOUR_REC_EXP","INT_REC","USD","A","2014",14124.3,
"SWE","TOUR_REC_EXP","INT_REC","USD","A","2015",13245.5,
"SWE","TOUR_REC_EXP","INT_REC","USD","A","2016",14851.6,
"SWE","TOUR_REC_EXP","INT_REC","USD","A","2017",16285.9,
"SWE","TOUR_REC_EXP","INT_REC","USD","A","2018",17268.2,
"SWE","TOUR_REC_EXP","INT-EXP","USD","A","2008",15238.124,
"SWE","TOUR_REC_EXP","INT-EXP","USD","A","2009",12698.887,
"SWE","TOUR_REC_EXP","INT-EXP","USD","A","2010",14350.2,
"SWE","TOUR_REC_EXP","INT-EXP","USD","A","2011",16411.3,
"SWE","TOUR_REC_EXP","INT-EXP","USD","A","2012",16569.9,
"SWE","TOUR_REC_EXP","INT-EXP","USD","A","2013",18299.2,
"SWE","TOUR_REC_EXP","INT-EXP","USD","A","2014",18363.2,
"SWE","TOUR_REC_EXP","INT-EXP","USD","A","2015",16490.7,
"SWE","TOUR_REC_EXP","INT-EXP","USD","A","2016",17221.9,
"SWE","TOUR_REC_EXP","INT-EXP","USD","A","2017",19407.3,
"SWE","TOUR_REC_EXP","INT-EXP","USD","A","2018",20341.3,
"CHE","TOUR_REC_EXP","INT_REC","USD","A","2008",14472.4,
"CHE","TOUR_REC_EXP","INT_REC","USD","A","2009",14140.3,
"CHE","TOUR_REC_EXP","INT_REC","USD","A","2010",14720.8,
"CHE","TOUR_REC_EXP","INT_REC","USD","A","2011",17210.5,
"CHE","TOUR_REC_EXP","INT_REC","USD","A","2012",16009.9,
"CHE","TOUR_REC_EXP","INT_REC","USD","A","2013",16687.9,
"CHE","TOUR_REC_EXP","INT_REC","USD","A","2014",17729.3,
"CHE","TOUR_REC_EXP","INT_REC","USD","A","2015",16911.6,
"CHE","TOUR_REC_EXP","INT_REC","USD","A","2016",16731.4,
"CHE","TOUR_REC_EXP","INT_REC","USD","A","2017",17221.3,
"CHE","TOUR_REC_EXP","INT_REC","USD","A","2018",17989.3,
"CHE","TOUR_REC_EXP","INT_REC","USD","A","2019",17947.8,
"CHE","TOUR_REC_EXP","INT-EXP","USD","A","2008",10912,
"CHE","TOUR_REC_EXP","INT-EXP","USD","A","2009",10936.2,
"CHE","TOUR_REC_EXP","INT-EXP","USD","A","2010",11172.7,
"CHE","TOUR_REC_EXP","INT-EXP","USD","A","2011",13763.8,
"CHE","TOUR_REC_EXP","INT-EXP","USD","A","2012",16040.9,
"CHE","TOUR_REC_EXP","INT-EXP","USD","A","2013",17028.6,
"CHE","TOUR_REC_EXP","INT-EXP","USD","A","2014",17767.8,
"CHE","TOUR_REC_EXP","INT-EXP","USD","A","2015",17200.7,
"CHE","TOUR_REC_EXP","INT-EXP","USD","A","2016",17599.9,
"CHE","TOUR_REC_EXP","INT-EXP","USD","A","2017",19066,
"CHE","TOUR_REC_EXP","INT-EXP","USD","A","2018",19072.2,
"CHE","TOUR_REC_EXP","INT-EXP","USD","A","2019",18750.8,
"TUR","TOUR_REC_EXP","INT_REC","USD","A","2008",26446,
"TUR","TOUR_REC_EXP","INT_REC","USD","A","2009",26331,
"TUR","TOUR_REC_EXP","INT_REC","USD","A","2010",26318,
"TUR","TOUR_REC_EXP","INT_REC","USD","A","2011",30302,
"TUR","TOUR_REC_EXP","INT_REC","USD","A","2012",31566,
"TUR","TOUR_REC_EXP","INT_REC","USD","A","2013",36192,
"TUR","TOUR_REC_EXP","INT_REC","USD","A","2014",38855,
"TUR","TOUR_REC_EXP","INT_REC","USD","A","2015",35597,
"TUR","TOUR_REC_EXP","INT_REC","USD","A","2016",26788,
"TUR","TOUR_REC_EXP","INT_REC","USD","A","2017",31868,
"TUR","TOUR_REC_EXP","INT_REC","USD","A","2018",37140,
"TUR","TOUR_REC_EXP","INT-EXP","USD","A","2008",4509,
"TUR","TOUR_REC_EXP","INT-EXP","USD","A","2009",5061,
"TUR","TOUR_REC_EXP","INT-EXP","USD","A","2010",5817,
"TUR","TOUR_REC_EXP","INT-EXP","USD","A","2011",5372,
"TUR","TOUR_REC_EXP","INT-EXP","USD","A","2012",4585,
"TUR","TOUR_REC_EXP","INT-EXP","USD","A","2013",5253,
"TUR","TOUR_REC_EXP","INT-EXP","USD","A","2014",5475,
"TUR","TOUR_REC_EXP","INT-EXP","USD","A","2015",5683,
"TUR","TOUR_REC_EXP","INT-EXP","USD","A","2016",5025,
"TUR","TOUR_REC_EXP","INT-EXP","USD","A","2017",5181.9,
"TUR","TOUR_REC_EXP","INT-EXP","USD","A","2018",4999,
"GBR","TOUR_REC_EXP","INT_REC","USD","A","2008",47637,
"GBR","TOUR_REC_EXP","INT_REC","USD","A","2009",38608.7,
"GBR","TOUR_REC_EXP","INT_REC","USD","A","2010",41474.3,
"GBR","TOUR_REC_EXP","INT_REC","USD","A","2011",47075.1,
"GBR","TOUR_REC_EXP","INT_REC","USD","A","2012",51002.3,
"GBR","TOUR_REC_EXP","INT_REC","USD","A","2013",56385.3,
"GBR","TOUR_REC_EXP","INT_REC","USD","A","2014",62938.6,
"GBR","TOUR_REC_EXP","INT_REC","USD","A","2015",66023.9,
"GBR","TOUR_REC_EXP","INT_REC","USD","A","2016",61987,
"GBR","TOUR_REC_EXP","INT_REC","USD","A","2017",47539,
"GBR","TOUR_REC_EXP","INT_REC","USD","A","2018",48601.8,
"GBR","TOUR_REC_EXP","INT-EXP","USD","A","2008",88203.2,
"GBR","TOUR_REC_EXP","INT-EXP","USD","A","2009",66017.3,
"GBR","TOUR_REC_EXP","INT-EXP","USD","A","2010",66228,
"GBR","TOUR_REC_EXP","INT-EXP","USD","A","2011",69401.7,
"GBR","TOUR_REC_EXP","INT-EXP","USD","A","2012",70815.3,
"GBR","TOUR_REC_EXP","INT-EXP","USD","A","2013",81724.5,
"GBR","TOUR_REC_EXP","INT-EXP","USD","A","2014",85691,
"GBR","TOUR_REC_EXP","INT-EXP","USD","A","2015",83944.1,
"GBR","TOUR_REC_EXP","INT-EXP","USD","A","2016",81834.4,
"GBR","TOUR_REC_EXP","INT-EXP","USD","A","2017",64997.2,
"GBR","TOUR_REC_EXP","INT-EXP","USD","A","2018",69027.8,
"USA","TOUR_REC_EXP","INT_REC","USD","A","2008",149095,
"USA","TOUR_REC_EXP","INT_REC","USD","A","2009",137114,
"USA","TOUR_REC_EXP","INT_REC","USD","A","2010",161821,
"USA","TOUR_REC_EXP","INT_REC","USD","A","2011",178935,
"USA","TOUR_REC_EXP","INT_REC","USD","A","2012",195114,
"USA","TOUR_REC_EXP","INT_REC","USD","A","2013",213103,
"USA","TOUR_REC_EXP","INT_REC","USD","A","2014",222747,
"USA","TOUR_REC_EXP","INT_REC","USD","A","2015",230574,
"USA","TOUR_REC_EXP","INT_REC","USD","A","2016",228551,
"USA","TOUR_REC_EXP","INT_REC","USD","A","2017",231124,
"USA","TOUR_REC_EXP","INT_REC","USD","A","2018",237726,
"USA","TOUR_REC_EXP","INT_REC","USD","A","2019",233458,
"USA","TOUR_REC_EXP","INT-EXP","USD","A","2008",119133,
"USA","TOUR_REC_EXP","INT-EXP","USD","A","2009",115126,
"USA","TOUR_REC_EXP","INT-EXP","USD","A","2010",123833,
"USA","TOUR_REC_EXP","INT-EXP","USD","A","2011",130607,
"USA","TOUR_REC_EXP","INT-EXP","USD","A","2012",138167,
"USA","TOUR_REC_EXP","INT-EXP","USD","A","2013",132324,
"USA","TOUR_REC_EXP","INT-EXP","USD","A","2014",140228,
"USA","TOUR_REC_EXP","INT-EXP","USD","A","2015",144667,
"USA","TOUR_REC_EXP","INT-EXP","USD","A","2016",147639,
"USA","TOUR_REC_EXP","INT-EXP","USD","A","2017",158331,
"USA","TOUR_REC_EXP","INT-EXP","USD","A","2018",172548,
"USA","TOUR_REC_EXP","INT-EXP","USD","A","2019",182365,
"BRA","TOUR_REC_EXP","INT_REC","USD","A","2008",6109.375,
"BRA","TOUR_REC_EXP","INT_REC","USD","A","2009",5634.802,
"BRA","TOUR_REC_EXP","INT_REC","USD","A","2010",5521.89,
"BRA","TOUR_REC_EXP","INT_REC","USD","A","2011",6369.69,
"BRA","TOUR_REC_EXP","INT_REC","USD","A","2012",6623.421,
"BRA","TOUR_REC_EXP","INT_REC","USD","A","2013",6783.68,
"BRA","TOUR_REC_EXP","INT_REC","USD","A","2014",7404.353,
"BRA","TOUR_REC_EXP","INT_REC","USD","A","2015",6254.327,
"BRA","TOUR_REC_EXP","INT_REC","USD","A","2016",6612.773,
"BRA","TOUR_REC_EXP","INT_REC","USD","A","2017",6175.036,
"BRA","TOUR_REC_EXP","INT_REC","USD","A","2018",6323.462,
"BRA","TOUR_REC_EXP","INT_REC","USD","A","2019",6044.904,
"BRA","TOUR_REC_EXP","INT-EXP","USD","A","2008",13269.675,
"BRA","TOUR_REC_EXP","INT-EXP","USD","A","2009",12896.789,
"BRA","TOUR_REC_EXP","INT-EXP","USD","A","2010",18883.587,
"BRA","TOUR_REC_EXP","INT-EXP","USD","A","2011",24608.092,
"BRA","TOUR_REC_EXP","INT-EXP","USD","A","2012",26007.326,
"BRA","TOUR_REC_EXP","INT-EXP","USD","A","2013",29286.515,
"BRA","TOUR_REC_EXP","INT-EXP","USD","A","2014",29998.262,
"BRA","TOUR_REC_EXP","INT-EXP","USD","A","2015",20356.101,
"BRA","TOUR_REC_EXP","INT-EXP","USD","A","2016",17067.798,
"BRA","TOUR_REC_EXP","INT-EXP","USD","A","2017",22991.143,
"BRA","TOUR_REC_EXP","INT-EXP","USD","A","2018",22228.939,
"BRA","TOUR_REC_EXP","INT-EXP","USD","A","2019",21177.995,
"BGR","TOUR_REC_EXP","INT_REC","USD","A","2008",4646.894,
"BGR","TOUR_REC_EXP","INT_REC","USD","A","2009",4113.433,
"BGR","TOUR_REC_EXP","INT_REC","USD","A","2010",3883.297,
"BGR","TOUR_REC_EXP","INT_REC","USD","A","2011",4235.3,
"BGR","TOUR_REC_EXP","INT_REC","USD","A","2012",4043.182,
"BGR","TOUR_REC_EXP","INT_REC","USD","A","2013",4419.354,
"BGR","TOUR_REC_EXP","INT_REC","USD","A","2014",4494.341,
"BGR","TOUR_REC_EXP","INT_REC","USD","A","2015",3574.179,
"BGR","TOUR_REC_EXP","INT_REC","USD","A","2016",4141.153,
"BGR","TOUR_REC_EXP","INT_REC","USD","A","2017",4597.903,
"BGR","TOUR_REC_EXP","INT_REC","USD","A","2018",5110.092,
"BGR","TOUR_REC_EXP","INT_REC","USD","A","2019",4863.369,
"BGR","TOUR_REC_EXP","INT-EXP","USD","A","2008",1956.796,
"BGR","TOUR_REC_EXP","INT-EXP","USD","A","2009",1403.046,
"BGR","TOUR_REC_EXP","INT-EXP","USD","A","2010",977.245,
"BGR","TOUR_REC_EXP","INT-EXP","USD","A","2011",1058.373,
"BGR","TOUR_REC_EXP","INT-EXP","USD","A","2012",1100.583,
"BGR","TOUR_REC_EXP","INT-EXP","USD","A","2013",1344.905,
"BGR","TOUR_REC_EXP","INT-EXP","USD","A","2014",1454.2,
"BGR","TOUR_REC_EXP","INT-EXP","USD","A","2015",1345.472,
"BGR","TOUR_REC_EXP","INT-EXP","USD","A","2016",1631.197,
"BGR","TOUR_REC_EXP","INT-EXP","USD","A","2017",2035.411,
"BGR","TOUR_REC_EXP","INT-EXP","USD","A","2018",2247.284,
"BGR","TOUR_REC_EXP","INT-EXP","USD","A","2019",2197.189,
"CHL","TOUR_REC_EXP","INT_REC","USD","A","2008",2481,
"CHL","TOUR_REC_EXP","INT_REC","USD","A","2009",2379.9,
"CHL","TOUR_REC_EXP","INT_REC","USD","A","2010",2362.2,
"CHL","TOUR_REC_EXP","INT_REC","USD","A","2011",2722.3,
"CHL","TOUR_REC_EXP","INT_REC","USD","A","2012",3158.7,
"CHL","TOUR_REC_EXP","INT_REC","USD","A","2013",3170.7,
"CHL","TOUR_REC_EXP","INT_REC","USD","A","2014",3202,
"CHL","TOUR_REC_EXP","INT_REC","USD","A","2015",3412.9,
"CHL","TOUR_REC_EXP","INT_REC","USD","A","2016",3744,
"CHL","TOUR_REC_EXP","INT_REC","USD","A","2017",4114.9,
"CHL","TOUR_REC_EXP","INT_REC","USD","A","2018",3881.5,
